"","C1","C2","INT_S1_D0_E1","P_S1_D0_E1","INT_S1_D0_E2","P_S1_D0_E2","INT_S1_D0_E3","P_S1_D0_E3","INT_S1_D0_E4","P_S1_D0_E4","INT_S1_D1_E1","P_S1_D1_E1","INT_S1_D1_E2","P_S1_D1_E2","INT_S1_D1_E3","P_S1_D1_E3","INT_S1_D1_E4","P_S1_D1_E4","INT_S2_D0_E1","P_S2_D0_E1","INT_S2_D0_E2","P_S2_D0_E2","INT_S2_D0_E3","P_S2_D0_E3","INT_S2_D0_E4","P_S2_D0_E4","INT_S2_D1_E1","P_S2_D1_E1","INT_S2_D1_E2","P_S2_D1_E2","INT_S2_D1_E3","P_S2_D1_E3","INT_S2_D1_E4","P_S2_D1_E4","INT_S3_D0_E1","P_S3_D0_E1","INT_S3_D0_E2","P_S3_D0_E2","INT_S3_D0_E3","P_S3_D0_E3","INT_S3_D0_E4","P_S3_D0_E4","INT_S3_D1_E1","P_S3_D1_E1","INT_S3_D1_E2","P_S3_D1_E2","INT_S3_D1_E3","P_S3_D1_E3","INT_S3_D1_E4","P_S3_D1_E4"
"1036",4.3,3.1,0,0,-8527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3070.7,1,0,0,0,0,0,0,0,0,0,0,45608.6,1,-187,1,77440.3,1,0,0,0,0,64767.7,1,12622.8,1
"1037",4.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47671.3,1,0,0,0,0,0,0,0,0
"1038",4.3,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,1,1228.2,1,796,1,5138.8,1,13968.3,1,0,0,0,0,0,0,77300.6,1,58799.7,1,36018.2,1,54525.5,1,61208.4,1,48281.8,1,83622.6,1,65888.7,1
"1039",4.3,4,0,0,8847,1,0,0,9710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040",4.3,4.1,0,0,0,0,49135.2,1,21888.2,1,0,0,7463.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041",4.3,4.2,0,0,48637.6,1,0,0,0,0,0,0,0,0,29189.7,1,0,0,11085.6,1,15959.6,1,19628.2,1,21449.3,1,0,0,0,0,0,0,0,0,61209.9,1,70619.7,1,68795.2,1,75061,1,66239.8,1,83766.9,1,79082.4,1,77116.2,1
"1042",4.3,4.7,0,0,41004.5,1,0,0,1068,1,0,0,0,0,0,0,0,0,28441.6,1,24745,1,0,0,42888.5,1,0,0,0,0,0,0,0,0,38918.7,1,22727.8,1,28172.1,1,25332.7,1,30377.2,1,25016.3,1,30164.4,1,31655.9,1
"1043",4.3,4.8,0,0,-2051,1,-18017.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7004,1,0,0,0,0,0,0,-11576.5,1,0,0,0,0,0,0,952,1,0,0,0,0,0,0,0,0,0,0
"1044",4.3,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16086.7,1,17705,1,18584.9,1,0,0,0,0,0,0,0,0,18018.7,1
"1045",4.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.3,1,1441.8,1,5436.8,1,7063.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046",4.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13301.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047",4.4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041.2,1,10470.7,1,9168.6,1,12122,1,0,0,0,0,0,0,0,0,17597.1,1,11618.1,1,17564.9,1,18624.4,1,12622.2,1,10134.2,1,3218.2,1,12399.9,1
"1048",4.4,3.1,0,0,0,0,0,0,-48453.1,1,0,0,0,0,0,0,-35518,1,-39278.7,1,-12554,1,0,0,0,0,0,0,0,0,0,0,-30612.1,1,0,0,-1074.8,1,0,0,0,0,0,0,0,0,0,0,0,0
"1049",4.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27385.1,1,0,0,0,0,-33798,1,0,0,0,0,0,0
"1050",4.4,4.1,-41023.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37282.1,1,-3815.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051",4.4,4.4,0,0,1331436.5,1,1263123.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052",4.4,4.8,-5642.7,1,-50474.7,1,-43246.4,1,-20974,1,0,0,0,0,-22564.9,1,-222673.4,1,-5523.2,1,-32442.4,1,0,0,-174340,1,-1468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",4.5,1.7,0,0,0,0,18899.2,1,0,0,0,0,0,0,0,0,0,0,19359.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054",4.5,3,0,0,0,0,0,0,0,0,-11762,1,0,0,0,0,0,0,0,0,-64234.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58973.2,1,0,0,0,0,0,0,0,0,0,0
"1055",4.5,3.1,-18007.2,1,38271.1,1,20180,1,36055.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056",4.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20786.8,1
"1057",4.5,3.5,32.8,1,1189.7,1,604.7,1,653,1,0,0,0,0,0,0,0,0,0,0,3770.9,1,6623.8,1,4535.7,1,2784.6,1,0,0,1288.9,1,1408.5,1,10564.4,1,10211.3,1,10665.9,1,6074.8,1,8832.4,1,5237.4,1,11141.9,1,5351.6,1
"1058",4.5,4,0,0,-1135.5,1,40527,1,2385.8,1,0,0,0,0,0,0,0,0,0,0,32395.7,1,29666.7,1,34361.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",4.5,4.1,0,0,-322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060",4.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7379.6,1,0,0,8935.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061",4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062",4.5,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,1,0,0,0,0
"1063",4.5,4.8,-31827.7,1,0,0,-61815.7,1,0,0,-5514.4,1,-2060,1,-316786.6,1,-7569,1,0,0,0,0,0,0,0,0,0,0,-35277.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064",4.6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18824.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065",4.6,3,-56078.2,1,-50767.6,1,-1158.6,1,0,0,0,0,0,0,0,0,0,0,-471.3,1,-44951.9,1,0,0,-1105.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99770.1,1,0,0,0,0,0,0,0,0
"1066",4.6,3.1,0,0,-10596.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53888.1,1,0,0,0,0,0,0,0,0,0,0,0,0,-14969.2,1,0,0,0,0,0,0,0,0,0,0,0,0
"1067",4.6,3.2,3663.7,1,3032.1,1,32112.4,1,3930.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068",4.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13736.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25537,1,1575.2,1,6742.9,1,4695.1,1,6246.5,1,2592.3,1,3530.4,1,14691.5,1
"1069",4.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20422.8,1,14432.3,1,51600.8,1,17829.3,1,0,0,0,0,19912.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070",4.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071",4.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159642.1,1,102862.7,1,103289.7,1,154651.8,1,119922.6,1,75448.1,1,123213.5,1,95317.2,1
"1072",4.6,4.1,0,0,-19808.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20932.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073",4.6,4.8,-15303.7,1,-21233,1,0,0,0,0,0,0,0,0,-64299.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074",4.7,3,0,0,-703.4,1,-2307.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75139.2,1,0,0,0,0,0,0
"1075",4.7,3.1,0,0,0,0,0,0,0,0,0,0,-29139.2,1,0,0,0,0,0,0,-4251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-628.3,1,-739.9,1,0,0
"1076",4.7,3.3,4931.3,1,5566.2,1,5035.1,1,10189.6,1,423.9,1,8695.8,1,3849.7,1,0,0,9716.3,1,4964.8,1,7231.7,1,5792.3,1,801.9,1,1277.9,1,2821.4,1,1177.9,1,25893.8,1,0,0,4435.2,1,70915,1,7420.3,1,30173.4,1,1418.9,1,6270.9,1
"1077",4.7,4.1,0,0,-61372.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35918.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81525.3,1
"1078",4.7,4.3,24306.5,1,34543.2,1,26414.4,1,39138.8,1,0,0,0,0,0,0,0,0,18840,1,28331.7,1,22795.6,1,27297.9,1,0,0,0,0,0,0,0,0,59351.8,1,61399.5,1,45471.1,1,60952.7,1,11387.6,1,28129.9,1,10775.4,1,28092.9,1
"1079",4.7,4.7,0,0,0,0,0,0,0,0,0,0,58248.1,1,53868.5,1,45889.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080",4.7,4.8,36228,1,95237.8,1,84572.4,1,92614.2,1,175410.5,1,122758.3,1,134941.8,1,54240,1,90766.4,1,0,0,0,0,0,0,43391.3,1,0,0,-76,1,-684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",4.8,-2.2,-1760.3,1,-36948.5,1,0,0,0,0,0,0,0,0,0,0,-797666.9,1,-5418,1,0,0,0,0,0,0,0,0,-532142.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082",4.8,-2.1,-368342.1,1,0,0,-6402.9,1,0,0,0,1,0,0,-241672,1,-1004708.3,1,0,0,-1327.9,1,0,0,0,0,0,0,0,0,0,0,-262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083",4.8,-2,0,0,-232494.6,1,-158470.2,1,0,0,-500701.8,1,-56153.5,1,-184.4,1,0,0,0,0,0,0,0,0,0,0,-1073789,1,-468.2,1,-90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084",4.8,-1.9,-447369.2,1,-79649.8,1,-347.3,1,-83112.3,1,-473143.8,1,0,0,-695040.9,1,-620432.2,1,0,0,-39000.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085",4.8,-1.8,-317902.9,1,0,0,-36847.2,1,0,0,0,0,-70033.9,1,-19302.4,1,-44423.4,1,-640710.9,1,0,0,0,0,0,0,0,0,0,0,-496180,1,-736372.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086",4.8,-1.7,-522031.8,1,-15025.6,1,0,0,-941070.9,1,-569072.1,1,-61355.5,1,0,0,-784819.2,1,-524933.4,1,-771496.3,1,0,0,0,0,0,0,0,0,0,0,-338816.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087",4.8,-1.6,-313271.9,1,-6752.9,1,-512484.8,1,-296259.8,1,-139643.5,1,-439372.9,1,-275149,1,0,0,0,0,-1000.6,1,-153123.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088",4.8,-1.5,0,0,-5469.7,1,-748438.8,1,-201633.9,1,-798810.3,1,0,0,-139188.8,1,-350306,1,0,0,0,0,0,0,0,0,0,0,0,0,-80306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089",4.8,-1.4,-207725.7,1,0,0,-517219.7,1,0,0,-215326,1,0,0,-182217.3,1,-541536.9,1,482.7,1,0,0,0,0,0,0,0,0,-34571.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090",4.8,-1.3,-130168.3,1,-12737.2,1,-613816.5,1,0,0,-142792.8,1,0,0,-402.7,1,-795014.2,1,0,0,0,0,0,0,-301038.5,1,0,0,0,0,-132304.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",4.8,-1.2,0,0,0,0,-869.4,1,-148387.9,1,-40245.2,1,0,0,-557963.8,1,-424588.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092",4.8,-1.1,-547590.9,1,-19938.7,1,-6674.6,1,0,0,-294124.5,1,-1970.7,1,-767930.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-393483.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",4.8,-1,-410637,1,-85991.1,1,-87159.3,1,0,0,0,0,0,0,0,0,-218553.9,1,0,0,0,0,0,0,0,0,-445173,1,0,0,0,0,-337825.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",4.8,-0.9,-195869.1,1,-1168.5,1,0,0,0,0,-449554.5,1,-135930.5,1,-522211.1,1,-341417.6,1,-60402.4,1,0,0,0,0,0,0,0,0,-89636.2,1,-232344.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",4.8,-0.8,-466495.9,1,0,0,-1398.5,1,-60513.9,1,-622871.1,1,-126550.2,1,0,0,-924544.7,1,0,0,0,0,-383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096",4.8,-0.7,-276703,1,-195775.2,1,-449283.1,1,0,0,0,0,0,0,-467481.7,1,0,0,-645052.6,1,0,0,0,0,0,0,0,0,-961940.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",4.8,-0.6,0,0,-264543.2,1,0,0,-31065.8,1,-57209,1,0,0,0,0,-51375.2,1,-1694.3,1,-105019.3,1,0,0,0,0,0,0,-582366.7,1,0,0,-488474.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098",4.8,-0.5,-39696.8,1,0,0,-51223.3,1,-11405.9,1,-743178,1,-54680,1,0,0,0,0,0,0,0,0,0,0,0,0,-333202.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099",4.8,-0.4,0,0,0,0,-401115.6,1,0,0,0,0,0,0,-252365.1,1,0,0,0,0,-58807.1,1,0,0,0,0,0,0,-832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100",4.8,-0.3,-68713.5,1,0,0,0,0,0,0,-499388.8,1,-781142.8,1,-853745.1,1,-50813.5,1,-1560.3,1,0,0,0,0,0,0,0,0,-807.8,1,-17084.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",4.8,-0.2,-359050.6,1,-2508.6,1,-165827.4,1,-295551.9,1,558.4,1,-42.6,1,0,0,0,0,0,0,0,0,0,0,0,0,-1230.3,1,-677596.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102",4.8,-0.1,-5995.5,1,-442793.4,1,0,0,-410435.8,1,0,0,-807683,1,-989.1,1,-1075129.8,1,0,0,0,0,-627689.4,1,0,0,0,0,-1207057.8,1,0,0,-642789.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",4.8,0,-520630.5,1,0,0,-191331.6,1,-145687.6,1,0,0,-16330.6,1,-76436.6,1,0,0,-580477.9,1,-22042.1,1,0,0,0,0,-279150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104",4.8,0.1,-40351.7,1,-14202.3,1,-36840.3,1,0,0,-996004.6,1,0,0,0,0,-797078.5,1,0,0,0,0,0,0,0,0,-342312.8,1,-142775.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",4.8,0.2,0,0,0,0,-112999.5,1,0,0,0,0,0,0,-251,1,0,0,-87115.5,1,0,0,0,0,0,0,0,0,-645107.2,1,-350.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",4.8,0.3,-564931.9,1,0,0,-94976.6,1,0,0,-32966.4,1,-174413.7,1,0,0,0,0,-677705.5,1,0,0,-137854.5,1,-189577,1,-1510604.8,1,-890.2,1,0,0,-69903.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",4.8,0.4,-383488,1,-100452.3,1,0,0,-1484.6,1,0,0,-8621,1,-596689,1,-180,1,0,0,0,0,0,0,0,0,-792263.9,1,-475978,1,0,0,-593465.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108",4.8,0.5,0,0,0,0,-120524,1,0,0,0,0,0,0,-127.8,1,0,0,-28793.6,1,-487492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109",4.8,0.6,-114136.1,1,0,0,-3275.1,1,0,0,2291.4,1,-750,1,-328.6,1,-150875.2,1,0,0,0,0,0,0,0,0,0,0,-488381,1,0,0,-431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110",4.8,0.7,0,0,0,0,0,0,-326117.6,1,0,0,0,0,-17675,1,-360956.2,1,0,0,0,0,-531827.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111",4.8,0.8,-323706.5,1,0,0,-4605.9,1,0,0,-967486.9,1,-29167.7,1,-722428.2,1,0,0,0,0,-424.2,1,-1364213.5,1,-377,1,0,0,0,0,0,0,-258479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",4.8,0.9,-8777.5,1,-92375.1,1,-21985.4,1,-26785.1,1,-625928.2,1,-712445.9,1,-27326,1,-981568.8,1,0,0,-868667.4,1,0,0,0,0,0,0,-317441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",4.8,1,-312685.8,1,0,0,-598494.5,1,0,0,0,0,-226486,1,-686770.6,1,0,0,-192278.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",4.8,1.1,0,0,0,0,0,0,0,0,-321657.8,1,-316043.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-878758.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115",4.8,1.2,-239005.8,1,-49577.7,1,0,0,-49921.1,1,-142065.9,1,-666612.7,1,0,0,-197303.1,1,-394443.5,1,0,0,0,0,-324204.7,1,-440733.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116",4.8,1.3,0,0,-12945,1,-1116,1,0,0,-44404.4,1,0,0,-284531.4,1,0,0,0,0,-161136,1,0,0,0,0,0,0,-143959.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117",4.8,1.4,-29831.1,1,0,0,-600622.1,1,0,0,-949767,1,-298532.1,1,0,0,-64817.9,1,-512191.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",4.8,1.5,-5978,1,-362531,1,-22052.2,1,-182846.5,1,0,0,0,0,-28925.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5688.3,1,-94330.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",4.8,1.6,-380234.1,1,-22235.1,1,0,0,0,0,-52112,1,-51664.5,1,-459457.6,1,-287536.4,1,-218685.3,1,0,0,-2264,1,0,0,0,0,-14953.8,1,0,0,-899151.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120",4.8,1.7,-384787.9,1,0,0,-174087.9,1,-126320,1,-169830,1,0,0,0,0,0,0,0,0,0,0,0,0,-468697.8,1,0,0,0,0,-365840.8,1,-1017052.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121",4.8,1.8,-15356.2,1,-345116.8,1,-324209.3,1,0,0,-745525.4,1,-77240.1,1,-43182.3,1,-411334.3,1,0,0,0,0,0,0,0,0,0,0,-243899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122",4.8,1.9,0,0,0,0,0,0,-74675.5,1,-45434.4,1,-14217.3,1,-179512,1,-338.3,1,0,0,0,0,0,0,-11016.3,1,0,0,0,0,0,0,-914290.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123",4.8,2,-13283.6,1,-313905.7,1,-386428.6,1,258.5,1,0,0,0,0,0,0,0,0,0,0,-453378.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124",4.8,2.1,0,0,0,0,0,0,0,0,-541730.8,1,-304854.1,1,0,0,-882084.4,1,-199535,1,-987656.8,1,0,0,0,0,0,0,-248371.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125",4.8,2.2,0,0,0,0,-290717.7,1,-187588.1,1,0,0,-65,1,53.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25623.9,1,-423837.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126",4.8,2.3,-15089.3,1,0,0,-48167.5,1,0,0,0,0,-19188.7,1,-122229.3,1,-276999.1,1,0,0,0,0,0,0,0,0,0,0,-322326.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127",4.8,2.4,0,0,-344,1,-365.9,1,-341.4,1,-582,1,0,0,-647,1,-73045.6,1,0,0,0,0,0,0,0,0,0,0,0,0,-6376.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128",4.8,2.5,0,0,-29997.3,1,-44655.7,1,0,0,0,0,-639.2,1,-1506.4,1,-60468.9,1,0,0,0,0,0,0,0,0,0,0,-1204.5,1,-20521.6,1,-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129",4.8,2.6,0,0,0,0,0,0,-13165.6,1,-25820.9,1,-11931.8,1,-43586.2,1,-2995.9,1,0,0,-1370,1,0,0,0,0,0,0,-4361.2,1,-28073.3,1,-475.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130",4.8,2.7,0,0,0,0,0,0,-44102.5,1,-45081,1,-1191,1,0,0,0,0,-1387,1,0,0,-908,1,0,0,-40280.9,1,-6700.5,1,-1193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131",4.8,2.8,0,0,0,0,0,0,-1495.3,1,0,0,-20688.6,1,0,0,-9196.5,1,0,0,-154.1,1,-67771.2,1,-291,1,-7022.7,1,-253,1,-14145.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132",4.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26834.9,1,-28335.9,1,-1082,1,-26631.5,1,-61415.7,1,-198,1,-45011.2,1,-6472.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133",4.8,3,4775,1,1761,1,0,0,5223,1,71368.7,1,2031.8,1,0,0,163.7,1,-29,1,116757,1,-17724.3,1,-34560.5,1,-96916,1,0,0,24725.2,1,-12162.7,1,47574.7,1,90775,1,0,0,35509,1,0,0,153011,1,123609.6,1,56921.7,1
"1134",4.8,3.1,0,0,0,0,10498.5,1,0,0,0,0,0,0,-270,1,0,0,0,0,0,0,-691,1,0,0,0,0,1582.1,1,0,0,1805,1,0,0,0,0,0,0,0,0,79011.9,1,0,0,0,0,0,0
"1135",4.8,3.2,0,0,0,0,0,0,-12119.5,1,0,0,-1154,1,-2357.9,1,-2785,1,0,0,-292.5,1,-168,1,-16456.2,1,-67,1,-1128.3,1,-548.3,1,-15996.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136",4.8,3.3,0,0,0,0,0,0,-2877,1,0,0,-43425.8,1,0,0,-57735,1,-852.4,1,0,0,-629,1,-15327.9,1,-7968.6,1,0,0,-59,1,-19218.3,1,66615.8,1,0,0,0,0,-113941.4,1,51871,1,311562.4,1,285108.8,1,0,0
"1137",4.8,3.4,0,0,0,0,0,0,0,0,0,0,0,0,-8928.1,1,0,0,-3892.8,1,-2096.4,1,-39235,1,-847,1,0,0,-430,1,0,0,-1114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138",4.8,3.5,0,0,0,0,0,0,-29427.7,1,0,0,0,0,-53702.2,1,0,0,-19849.7,1,-7725.2,1,-645.7,1,-17763.1,1,-40410.1,1,0,0,-17898.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
